cloud,ms,km
aws-us-east-1,454,6721
aws-us-east-1,353,6721
aws-us-east-1,176,6721
aws-us-east-1,174,6721
aws-us-east-1,346,6721
aws-us-east-1,167,6721
aws-us-east-1,347,6721
aws-us-east-1,355,6721
aws-us-east-1,347,6721
aws-us-east-1,360,6721
aws-us-east-1,148,6721
aws-us-east-1,353,6721
aws-us-east-1,371,6721
aws-us-east-1,449,6721
aws-us-east-1,356,6721
aws-us-east-1,166,6721
aws-us-east-1,345,6721
aws-us-east-1,156,6721
aws-us-east-1,168,6721
aws-us-east-1,343,6721
aws-us-east-1,152,6721
aws-us-east-1,347,6721
aws-us-east-1,386,6721
aws-us-east-1,146,6721
aws-us-east-1,344,6721
aws-us-east-1,151,6721
aws-us-east-1,374,6721
aws-us-east-1,352,6721
aws-us-east-1,350,6721
aws-us-east-1,149,6721
aws-us-east-1,372,6721
aws-us-east-1,189,6721
aws-us-east-1,358,6721
aws-us-east-1,188,6721
aws-us-east-1,361,6721
aws-us-east-1,175,6721
aws-us-east-1,373,6721
aws-us-east-1,346,6721
aws-us-east-1,152,6721
aws-us-east-1,156,6721
aws-us-east-1,472,6721
aws-us-east-1,354,6721
aws-us-east-1,344,6721
aws-us-east-1,156,6721
aws-us-east-1,361,6721
aws-us-east-1,381,6721
aws-us-east-1,349,6721
aws-us-east-1,358,6721
aws-us-east-1,370,6721
aws-us-east-1,355,6721
aws-us-east-1,166,6721
aws-us-east-1,376,6721
aws-us-east-1,159,6721
aws-us-east-1,199,6721
aws-us-east-1,352,6721
aws-us-east-1,373,6721
aws-us-east-1,346,6721
aws-us-east-1,374,6721
aws-us-east-1,149,6721
aws-us-east-1,355,6721
aws-us-east-1,384,6721
aws-us-east-1,364,6721
aws-us-east-1,160,6721
aws-us-east-1,389,6721
aws-us-east-1,163,6721
aws-us-east-1,368,6721
aws-us-east-1,370,6721
aws-us-east-1,436,6721
aws-us-east-1,371,6721
aws-us-east-1,170,6721
aws-us-east-1,381,6721
aws-us-east-1,396,6721
aws-us-east-1,357,6721
aws-us-east-1,188,6721
aws-us-east-1,363,6721
aws-us-east-1,362,6721
aws-us-east-1,156,6721
aws-us-east-1,380,6721
aws-us-east-1,350,6721
aws-us-east-1,439,6721
aws-us-east-1,371,6721
aws-us-east-1,358,6721
aws-us-east-1,359,6721
aws-us-east-1,392,6721
aws-us-east-1,387,6721
aws-us-east-1,367,6721
aws-us-east-1,359,6721
aws-us-east-1,359,6721
aws-us-east-1,383,6721
aws-us-east-1,162,6721
aws-us-east-1,168,6721
aws-us-east-1,481,6721
aws-us-east-1,408,6721
aws-us-east-1,358,6721
aws-us-east-1,378,6721
aws-us-east-1,187,6721
aws-us-east-1,362,6721
aws-us-east-1,469,6721
aws-us-east-1,368,6721
aws-us-east-1,178,6721
aws-us-east-2,398,7225
aws-us-east-2,393,7225
aws-us-east-2,403,7225
aws-us-east-2,393,7225
aws-us-east-2,375,7225
aws-us-east-2,484,7225
aws-us-east-2,381,7225
aws-us-east-2,397,7225
aws-us-east-2,400,7225
aws-us-east-2,403,7225
aws-us-east-2,385,7225
aws-us-east-2,373,7225
aws-us-east-2,405,7225
aws-us-east-2,382,7225
aws-us-east-2,480,7225
aws-us-east-2,393,7225
aws-us-east-2,369,7225
aws-us-east-2,375,7225
aws-us-east-2,401,7225
aws-us-east-2,376,7225
aws-us-east-2,377,7225
aws-us-east-2,372,7225
aws-us-east-2,422,7225
aws-us-east-2,398,7225
aws-us-east-2,379,7225
aws-us-east-2,376,7225
aws-us-east-2,385,7225
aws-us-east-2,374,7225
aws-us-east-2,370,7225
aws-us-east-2,374,7225
aws-us-east-2,455,7225
aws-us-east-2,159,7225
aws-us-east-2,379,7225
aws-us-east-2,375,7225
aws-us-east-2,373,7225
aws-us-east-2,391,7225
aws-us-east-2,163,7225
aws-us-east-2,155,7225
aws-us-east-2,156,7225
aws-us-east-2,392,7225
aws-us-east-2,390,7225
aws-us-east-2,399,7225
aws-us-east-2,393,7225
aws-us-east-2,384,7225
aws-us-east-2,161,7225
aws-us-east-2,405,7225
aws-us-east-2,377,7225
aws-us-east-2,377,7225
aws-us-east-2,377,7225
aws-us-east-2,374,7225
aws-us-east-2,161,7225
aws-us-east-2,405,7225
aws-us-east-2,384,7225
aws-us-east-2,379,7225
aws-us-east-2,385,7225
aws-us-east-2,388,7225
aws-us-east-2,383,7225
aws-us-east-2,430,7225
aws-us-east-2,380,7225
aws-us-east-2,389,7225
aws-us-east-2,191,7225
aws-us-east-2,384,7225
aws-us-east-2,406,7225
aws-us-east-2,397,7225
aws-us-east-2,394,7225
aws-us-east-2,389,7225
aws-us-east-2,383,7225
aws-us-east-2,160,7225
aws-us-east-2,393,7225
aws-us-east-2,390,7225
aws-us-east-2,447,7225
aws-us-east-2,422,7225
aws-us-east-2,399,7225
aws-us-east-2,400,7225
aws-us-east-2,394,7225
aws-us-east-2,404,7225
aws-us-east-2,180,7225
aws-us-east-2,425,7225
aws-us-east-2,387,7225
aws-us-east-2,399,7225
aws-us-east-2,178,7225
aws-us-east-2,398,7225
aws-us-east-2,171,7225
aws-us-east-2,396,7225
aws-us-east-2,396,7225
aws-us-east-2,388,7225
aws-us-east-2,388,7225
aws-us-east-2,388,7225
aws-us-east-2,389,7225
aws-us-east-2,391,7225
aws-us-east-2,174,7225
aws-us-east-2,387,7225
aws-us-east-2,411,7225
aws-us-east-2,386,7225
aws-us-east-2,381,7225
aws-us-east-2,387,7225
aws-us-east-2,383,7225
aws-us-east-2,399,7225
aws-us-east-2,167,7225
aws-us-east-2,391,7225
aws-us-west-2,1048,8690
aws-us-west-2,587,8690
aws-us-west-2,253,8690
aws-us-west-2,234,8690
aws-us-west-2,580,8690
aws-us-west-2,614,8690
aws-us-west-2,577,8690
aws-us-west-2,600,8690
aws-us-west-2,224,8690
aws-us-west-2,576,8690
aws-us-west-2,575,8690
aws-us-west-2,569,8690
aws-us-west-2,229,8690
aws-us-west-2,225,8690
aws-us-west-2,575,8690
aws-us-west-2,599,8690
aws-us-west-2,569,8690
aws-us-west-2,228,8690
aws-us-west-2,591,8690
aws-us-west-2,585,8690
aws-us-west-2,585,8690
aws-us-west-2,226,8690
aws-us-west-2,618,8690
aws-us-west-2,590,8690
aws-us-west-2,584,8690
aws-us-west-2,583,8690
aws-us-west-2,594,8690
aws-us-west-2,570,8690
aws-us-west-2,571,8690
aws-us-west-2,269,8690
aws-us-west-2,608,8690
aws-us-west-2,581,8690
aws-us-west-2,651,8690
aws-us-west-2,593,8690
aws-us-west-2,591,8690
aws-us-west-2,263,8690
aws-us-west-2,587,8690
aws-us-west-2,590,8690
aws-us-west-2,580,8690
aws-us-west-2,608,8690
aws-us-west-2,599,8690
aws-us-west-2,229,8690
aws-us-west-2,572,8690
aws-us-west-2,586,8690
aws-us-west-2,578,8690
aws-us-west-2,579,8690
aws-us-west-2,586,8690
aws-us-west-2,617,8690
aws-us-west-2,232,8690
aws-us-west-2,583,8690
aws-us-west-2,577,8690
aws-us-west-2,626,8690
aws-us-west-2,582,8690
aws-us-west-2,588,8690
aws-us-west-2,613,8690
aws-us-west-2,310,8690
aws-us-west-2,237,8690
aws-us-west-2,590,8690
aws-us-west-2,569,8690
aws-us-west-2,594,8690
aws-us-west-2,590,8690
aws-us-west-2,223,8690
aws-us-west-2,575,8690
aws-us-west-2,599,8690
aws-us-west-2,708,8690
aws-us-west-2,598,8690
aws-us-west-2,588,8690
aws-us-west-2,586,8690
aws-us-west-2,237,8690
aws-us-west-2,582,8690
aws-us-west-2,245,8690
aws-us-west-2,589,8690
aws-us-west-2,239,8690
aws-us-west-2,570,8690
aws-us-west-2,611,8690
aws-us-west-2,578,8690
aws-us-west-2,584,8690
aws-us-west-2,263,8690
aws-us-west-2,239,8690
aws-us-west-2,599,8690
aws-us-west-2,603,8690
aws-us-west-2,595,8690
aws-us-west-2,254,8690
aws-us-west-2,617,8690
aws-us-west-2,268,8690
aws-us-west-2,594,8690
aws-us-west-2,239,8690
aws-us-west-2,248,8690
aws-us-west-2,605,8690
aws-us-west-2,591,8690
aws-us-west-2,604,8690
aws-us-west-2,595,8690
aws-us-west-2,618,8690
aws-us-west-2,654,8690
aws-us-west-2,626,8690
aws-us-west-2,263,8690
aws-us-west-2,622,8690
aws-us-west-2,614,8690
aws-us-west-2,606,8690
aws-us-west-2,599,8690
aws-us-west-1,567,9284
aws-us-west-1,635,9284
aws-us-west-1,572,9284
aws-us-west-1,557,9284
aws-us-west-1,536,9284
aws-us-west-1,547,9284
aws-us-west-1,559,9284
aws-us-west-1,1138,9284
aws-us-west-1,545,9284
aws-us-west-1,546,9284
aws-us-west-1,541,9284
aws-us-west-1,538,9284
aws-us-west-1,542,9284
aws-us-west-1,532,9284
aws-us-west-1,522,9284
aws-us-west-1,545,9284
aws-us-west-1,525,9284
aws-us-west-1,542,9284
aws-us-west-1,534,9284
aws-us-west-1,218,9284
aws-us-west-1,543,9284
aws-us-west-1,212,9284
aws-us-west-1,559,9284
aws-us-west-1,524,9284
aws-us-west-1,521,9284
aws-us-west-1,525,9284
aws-us-west-1,558,9284
aws-us-west-1,522,9284
aws-us-west-1,210,9284
aws-us-west-1,540,9284
aws-us-west-1,557,9284
aws-us-west-1,218,9284
aws-us-west-1,550,9284
aws-us-west-1,537,9284
aws-us-west-1,209,9284
aws-us-west-1,558,9284
aws-us-west-1,533,9284
aws-us-west-1,228,9284
aws-us-west-1,212,9284
aws-us-west-1,535,9284
aws-us-west-1,546,9284
aws-us-west-1,537,9284
aws-us-west-1,317,9284
aws-us-west-1,558,9284
aws-us-west-1,543,9284
aws-us-west-1,559,9284
aws-us-west-1,546,9284
aws-us-west-1,557,9284
aws-us-west-1,578,9284
aws-us-west-1,546,9284
aws-us-west-1,218,9284
aws-us-west-1,566,9284
aws-us-west-1,223,9284
aws-us-west-1,530,9284
aws-us-west-1,538,9284
aws-us-west-1,212,9284
aws-us-west-1,218,9284
aws-us-west-1,568,9284
aws-us-west-1,229,9284
aws-us-west-1,550,9284
aws-us-west-1,528,9284
aws-us-west-1,228,9284
aws-us-west-1,546,9284
aws-us-west-1,555,9284
aws-us-west-1,564,9284
aws-us-west-1,589,9284
aws-us-west-1,231,9284
aws-us-west-1,224,9284
aws-us-west-1,231,9284
aws-us-west-1,538,9284
aws-us-west-1,550,9284
aws-us-west-1,578,9284
aws-us-west-1,224,9284
aws-us-west-1,244,9284
aws-us-west-1,559,9284
aws-us-west-1,816,9284
aws-us-west-1,220,9284
aws-us-west-1,576,9284
aws-us-west-1,533,9284
aws-us-west-1,546,9284
aws-us-west-1,541,9284
aws-us-west-1,543,9284
aws-us-west-1,561,9284
aws-us-west-1,229,9284
aws-us-west-1,556,9284
aws-us-west-1,549,9284
aws-us-west-1,554,9284
aws-us-west-1,578,9284
aws-us-west-1,234,9284
aws-us-west-1,537,9284
aws-us-west-1,241,9284
aws-us-west-1,551,9284
aws-us-west-1,546,9284
aws-us-west-1,532,9284
aws-us-west-1,223,9284
aws-us-west-1,239,9284
aws-us-west-1,563,9284
aws-us-west-1,248,9284
aws-us-west-1,247,9284
aws-us-west-1,234,9284
aws-ca-central-1,426,5477
aws-ca-central-1,436,5477
aws-ca-central-1,407,5477
aws-ca-central-1,593,5477
aws-ca-central-1,396,5477
aws-ca-central-1,535,5477
aws-ca-central-1,160,5477
aws-ca-central-1,514,5477
aws-ca-central-1,193,5477
aws-ca-central-1,455,5477
aws-ca-central-1,385,5477
aws-ca-central-1,419,5477
aws-ca-central-1,441,5477
aws-ca-central-1,272,5477
aws-ca-central-1,410,5477
aws-ca-central-1,432,5477
aws-ca-central-1,162,5477
aws-ca-central-1,407,5477
aws-ca-central-1,534,5477
aws-ca-central-1,163,5477
aws-ca-central-1,602,5477
aws-ca-central-1,400,5477
aws-ca-central-1,450,5477
aws-ca-central-1,390,5477
aws-ca-central-1,389,5477
aws-ca-central-1,183,5477
aws-ca-central-1,474,5477
aws-ca-central-1,172,5477
aws-ca-central-1,394,5477
aws-ca-central-1,387,5477
aws-ca-central-1,427,5477
aws-ca-central-1,162,5477
aws-ca-central-1,387,5477
aws-ca-central-1,172,5477
aws-ca-central-1,390,5477
aws-ca-central-1,435,5477
aws-ca-central-1,402,5477
aws-ca-central-1,165,5477
aws-ca-central-1,389,5477
aws-ca-central-1,162,5477
aws-ca-central-1,406,5477
aws-ca-central-1,167,5477
aws-ca-central-1,160,5477
aws-ca-central-1,393,5477
aws-ca-central-1,398,5477
aws-ca-central-1,444,5477
aws-ca-central-1,386,5477
aws-ca-central-1,390,5477
aws-ca-central-1,173,5477
aws-ca-central-1,174,5477
aws-ca-central-1,389,5477
aws-ca-central-1,415,5477
aws-ca-central-1,399,5477
aws-ca-central-1,389,5477
aws-ca-central-1,430,5477
aws-ca-central-1,394,5477
aws-ca-central-1,392,5477
aws-ca-central-1,438,5477
aws-ca-central-1,392,5477
aws-ca-central-1,413,5477
aws-ca-central-1,173,5477
aws-ca-central-1,395,5477
aws-ca-central-1,168,5477
aws-ca-central-1,447,5477
aws-ca-central-1,391,5477
aws-ca-central-1,428,5477
aws-ca-central-1,188,5477
aws-ca-central-1,171,5477
aws-ca-central-1,394,5477
aws-ca-central-1,404,5477
aws-ca-central-1,419,5477
aws-ca-central-1,408,5477
aws-ca-central-1,174,5477
aws-ca-central-1,416,5477
aws-ca-central-1,417,5477
aws-ca-central-1,175,5477
aws-ca-central-1,401,5477
aws-ca-central-1,456,5477
aws-ca-central-1,418,5477
aws-ca-central-1,397,5477
aws-ca-central-1,395,5477
aws-ca-central-1,395,5477
aws-ca-central-1,188,5477
aws-ca-central-1,174,5477
aws-ca-central-1,440,5477
aws-ca-central-1,421,5477
aws-ca-central-1,444,5477
aws-ca-central-1,194,5477
aws-ca-central-1,416,5477
aws-ca-central-1,416,5477
aws-ca-central-1,186,5477
aws-ca-central-1,184,5477
aws-ca-central-1,421,5477
aws-ca-central-1,653,5477
aws-ca-central-1,416,5477
aws-ca-central-1,428,5477
aws-ca-central-1,407,5477
aws-ca-central-1,187,5477
aws-ca-central-1,191,5477
aws-ca-central-1,412,5477
aws-sa-east-1,769,9531
aws-sa-east-1,728,9531
aws-sa-east-1,963,9531
aws-sa-east-1,772,9531
aws-sa-east-1,704,9531
aws-sa-east-1,750,9531
aws-sa-east-1,722,9531
aws-sa-east-1,714,9531
aws-sa-east-1,707,9531
aws-sa-east-1,760,9531
aws-sa-east-1,721,9531
aws-sa-east-1,730,9531
aws-sa-east-1,737,9531
aws-sa-east-1,724,9531
aws-sa-east-1,702,9531
aws-sa-east-1,754,9531
aws-sa-east-1,868,9531
aws-sa-east-1,1203,9531
aws-sa-east-1,746,9531
aws-sa-east-1,740,9531
aws-sa-east-1,710,9531
aws-sa-east-1,270,9531
aws-sa-east-1,1111,9531
aws-sa-east-1,733,9531
aws-sa-east-1,705,9531
aws-sa-east-1,700,9531
aws-sa-east-1,748,9531
aws-sa-east-1,741,9531
aws-sa-east-1,708,9531
aws-sa-east-1,705,9531
aws-sa-east-1,739,9531
aws-sa-east-1,1223,9531
aws-sa-east-1,293,9531
aws-sa-east-1,706,9531
aws-sa-east-1,728,9531
aws-sa-east-1,730,9531
aws-sa-east-1,755,9531
aws-sa-east-1,734,9531
aws-sa-east-1,727,9531
aws-sa-east-1,711,9531
aws-sa-east-1,750,9531
aws-sa-east-1,732,9531
aws-sa-east-1,718,9531
aws-sa-east-1,713,9531
aws-sa-east-1,710,9531
aws-sa-east-1,758,9531
aws-sa-east-1,722,9531
aws-sa-east-1,724,9531
aws-sa-east-1,280,9531
aws-sa-east-1,924,9531
aws-sa-east-1,716,9531
aws-sa-east-1,763,9531
aws-sa-east-1,720,9531
aws-sa-east-1,721,9531
aws-sa-east-1,715,9531
aws-sa-east-1,709,9531
aws-sa-east-1,280,9531
aws-sa-east-1,733,9531
aws-sa-east-1,723,9531
aws-sa-east-1,714,9531
aws-sa-east-1,273,9531
aws-sa-east-1,711,9531
aws-sa-east-1,283,9531
aws-sa-east-1,752,9531
aws-sa-east-1,722,9531
aws-sa-east-1,292,9531
aws-sa-east-1,302,9531
aws-sa-east-1,331,9531
aws-sa-east-1,295,9531
aws-sa-east-1,290,9531
aws-sa-east-1,752,9531
aws-sa-east-1,769,9531
aws-sa-east-1,997,9531
aws-sa-east-1,293,9531
aws-sa-east-1,725,9531
aws-sa-east-1,282,9531
aws-sa-east-1,727,9531
aws-sa-east-1,752,9531
aws-sa-east-1,732,9531
aws-sa-east-1,726,9531
aws-sa-east-1,736,9531
aws-sa-east-1,723,9531
aws-sa-east-1,720,9531
aws-sa-east-1,282,9531
aws-sa-east-1,758,9531
aws-sa-east-1,738,9531
aws-sa-east-1,727,9531
aws-sa-east-1,736,9531
aws-sa-east-1,717,9531
aws-sa-east-1,292,9531
aws-sa-east-1,287,9531
aws-sa-east-1,286,9531
aws-sa-east-1,768,9531
aws-sa-east-1,750,9531
aws-sa-east-1,767,9531
aws-sa-east-1,735,9531
aws-sa-east-1,745,9531
aws-sa-east-1,298,9531
aws-sa-east-1,764,9531
aws-sa-east-1,734,9531
aws-eu-west-1 ,192,1290
aws-eu-west-1 ,187,1290
aws-eu-west-1 ,177,1290
aws-eu-west-1 ,112,1290
aws-eu-west-1 ,160,1290
aws-eu-west-1 ,191,1290
aws-eu-west-1 ,164,1290
aws-eu-west-1 ,190,1290
aws-eu-west-1 ,91,1290
aws-eu-west-1 ,189,1290
aws-eu-west-1 ,201,1290
aws-eu-west-1 ,160,1290
aws-eu-west-1 ,169,1290
aws-eu-west-1 ,161,1290
aws-eu-west-1 ,88,1290
aws-eu-west-1 ,193,1290
aws-eu-west-1 ,159,1290
aws-eu-west-1 ,170,1290
aws-eu-west-1 ,186,1290
aws-eu-west-1 ,172,1290
aws-eu-west-1 ,182,1290
aws-eu-west-1 ,166,1290
aws-eu-west-1 ,203,1290
aws-eu-west-1 ,176,1290
aws-eu-west-1 ,169,1290
aws-eu-west-1 ,206,1290
aws-eu-west-1 ,169,1290
aws-eu-west-1 ,161,1290
aws-eu-west-1 ,87,1290
aws-eu-west-1 ,190,1290
aws-eu-west-1 ,182,1290
aws-eu-west-1 ,160,1290
aws-eu-west-1 ,172,1290
aws-eu-west-1 ,164,1290
aws-eu-west-1 ,94,1290
aws-eu-west-1 ,111,1290
aws-eu-west-1 ,189,1290
aws-eu-west-1 ,178,1290
aws-eu-west-1 ,161,1290
aws-eu-west-1 ,169,1290
aws-eu-west-1 ,177,1290
aws-eu-west-1 ,172,1290
aws-eu-west-1 ,166,1290
aws-eu-west-1 ,164,1290
aws-eu-west-1 ,173,1290
aws-eu-west-1 ,191,1290
aws-eu-west-1 ,90,1290
aws-eu-west-1 ,212,1290
aws-eu-west-1 ,108,1290
aws-eu-west-1 ,168,1290
aws-eu-west-1 ,166,1290
aws-eu-west-1 ,112,1290
aws-eu-west-1 ,175,1290
aws-eu-west-1 ,88,1290
aws-eu-west-1 ,94,1290
aws-eu-west-1 ,174,1290
aws-eu-west-1 ,174,1290
aws-eu-west-1 ,100,1290
aws-eu-west-1 ,165,1290
aws-eu-west-1 ,208,1290
aws-eu-west-1 ,174,1290
aws-eu-west-1 ,177,1290
aws-eu-west-1 ,102,1290
aws-eu-west-1 ,216,1290
aws-eu-west-1 ,184,1290
aws-eu-west-1 ,187,1290
aws-eu-west-1 ,184,1290
aws-eu-west-1 ,163,1290
aws-eu-west-1 ,169,1290
aws-eu-west-1 ,185,1290
aws-eu-west-1 ,198,1290
aws-eu-west-1 ,178,1290
aws-eu-west-1 ,187,1290
aws-eu-west-1 ,256,1290
aws-eu-west-1 ,199,1290
aws-eu-west-1 ,177,1290
aws-eu-west-1 ,113,1290
aws-eu-west-1 ,102,1290
aws-eu-west-1 ,177,1290
aws-eu-west-1 ,187,1290
aws-eu-west-1 ,195,1290
aws-eu-west-1 ,377,1290
aws-eu-west-1 ,184,1290
aws-eu-west-1 ,168,1290
aws-eu-west-1 ,216,1290
aws-eu-west-1 ,121,1290
aws-eu-west-1 ,196,1290
aws-eu-west-1 ,202,1290
aws-eu-west-1 ,210,1290
aws-eu-west-1 ,202,1290
aws-eu-west-1 ,203,1290
aws-eu-west-1 ,195,1290
aws-eu-west-1 ,217,1290
aws-eu-west-1 ,205,1290
aws-eu-west-1 ,129,1290
aws-eu-west-1 ,216,1290
aws-eu-west-1 ,121,1290
aws-eu-west-1 ,111,1290
aws-eu-west-1 ,187,1290
aws-eu-west-1 ,186,1290
aws-eu-central-1 ,114,365
aws-eu-central-1 ,75,365
aws-eu-central-1 ,76,365
aws-eu-central-1 ,92,365
aws-eu-central-1 ,52,365
aws-eu-central-1 ,83,365
aws-eu-central-1 ,56,365
aws-eu-central-1 ,76,365
aws-eu-central-1 ,58,365
aws-eu-central-1 ,92,365
aws-eu-central-1 ,80,365
aws-eu-central-1 ,51,365
aws-eu-central-1 ,74,365
aws-eu-central-1 ,68,365
aws-eu-central-1 ,66,365
aws-eu-central-1 ,83,365
aws-eu-central-1 ,66,365
aws-eu-central-1 ,54,365
aws-eu-central-1 ,77,365
aws-eu-central-1 ,59,365
aws-eu-central-1 ,55,365
aws-eu-central-1 ,52,365
aws-eu-central-1 ,81,365
aws-eu-central-1 ,59,365
aws-eu-central-1 ,58,365
aws-eu-central-1 ,66,365
aws-eu-central-1 ,83,365
aws-eu-central-1 ,72,365
aws-eu-central-1 ,78,365
aws-eu-central-1 ,70,365
aws-eu-central-1 ,130,365
aws-eu-central-1 ,63,365
aws-eu-central-1 ,92,365
aws-eu-central-1 ,79,365
aws-eu-central-1 ,65,365
aws-eu-central-1 ,95,365
aws-eu-central-1 ,64,365
aws-eu-central-1 ,67,365
aws-eu-central-1 ,71,365
aws-eu-central-1 ,69,365
aws-eu-central-1 ,80,365
aws-eu-central-1 ,58,365
aws-eu-central-1 ,59,365
aws-eu-central-1 ,85,365
aws-eu-central-1 ,69,365
aws-eu-central-1 ,61,365
aws-eu-central-1 ,76,365
aws-eu-central-1 ,64,365
aws-eu-central-1 ,74,365
aws-eu-central-1 ,60,365
aws-eu-central-1 ,81,365
aws-eu-central-1 ,92,365
aws-eu-central-1 ,71,365
aws-eu-central-1 ,84,365
aws-eu-central-1 ,80,365
aws-eu-central-1 ,91,365
aws-eu-central-1 ,83,365
aws-eu-central-1 ,75,365
aws-eu-central-1 ,78,365
aws-eu-central-1 ,71,365
aws-eu-central-1 ,91,365
aws-eu-central-1 ,70,365
aws-eu-central-1 ,73,365
aws-eu-central-1 ,93,365
aws-eu-central-1 ,89,365
aws-eu-central-1 ,67,365
aws-eu-central-1 ,64,365
aws-eu-central-1 ,72,365
aws-eu-central-1 ,85,365
aws-eu-central-1 ,71,365
aws-eu-central-1 ,115,365
aws-eu-central-1 ,78,365
aws-eu-central-1 ,73,365
aws-eu-central-1 ,82,365
aws-eu-central-1 ,71,365
aws-eu-central-1 ,59,365
aws-eu-central-1 ,76,365
aws-eu-central-1 ,100,365
aws-eu-central-1 ,77,365
aws-eu-central-1 ,78,365
aws-eu-central-1 ,73,365
aws-eu-central-1 ,60,365
aws-eu-central-1 ,85,365
aws-eu-central-1 ,90,365
aws-eu-central-1 ,116,365
aws-eu-central-1 ,98,365
aws-eu-central-1 ,87,365
aws-eu-central-1 ,99,365
aws-eu-central-1 ,94,365
aws-eu-central-1 ,94,365
aws-eu-central-1 ,87,365
aws-eu-central-1 ,107,365
aws-eu-central-1 ,91,365
aws-eu-central-1 ,85,365
aws-eu-central-1 ,83,365
aws-eu-central-1 ,80,365
aws-eu-central-1 ,328,365
aws-eu-central-1 ,96,365
aws-eu-central-1 ,95,365
aws-eu-central-1 ,93,365
aws-eu-west-2  ,165,747
aws-eu-west-2  ,154,747
aws-eu-west-2  ,176,747
aws-eu-west-2  ,146,747
aws-eu-west-2  ,133,747
aws-eu-west-2  ,166,747
aws-eu-west-2  ,151,747
aws-eu-west-2  ,172,747
aws-eu-west-2  ,148,747
aws-eu-west-2  ,165,747
aws-eu-west-2  ,132,747
aws-eu-west-2  ,135,747
aws-eu-west-2  ,144,747
aws-eu-west-2  ,79,747
aws-eu-west-2  ,140,747
aws-eu-west-2  ,168,747
aws-eu-west-2  ,137,747
aws-eu-west-2  ,76,747
aws-eu-west-2  ,145,747
aws-eu-west-2  ,79,747
aws-eu-west-2  ,134,747
aws-eu-west-2  ,105,747
aws-eu-west-2  ,160,747
aws-eu-west-2  ,136,747
aws-eu-west-2  ,143,747
aws-eu-west-2  ,78,747
aws-eu-west-2  ,187,747
aws-eu-west-2  ,137,747
aws-eu-west-2  ,148,747
aws-eu-west-2  ,79,747
aws-eu-west-2  ,164,747
aws-eu-west-2  ,203,747
aws-eu-west-2  ,147,747
aws-eu-west-2  ,89,747
aws-eu-west-2  ,187,747
aws-eu-west-2  ,198,747
aws-eu-west-2  ,146,747
aws-eu-west-2  ,85,747
aws-eu-west-2  ,156,747
aws-eu-west-2  ,137,747
aws-eu-west-2  ,151,747
aws-eu-west-2  ,150,747
aws-eu-west-2  ,104,747
aws-eu-west-2  ,83,747
aws-eu-west-2  ,143,747
aws-eu-west-2  ,172,747
aws-eu-west-2  ,149,747
aws-eu-west-2  ,378,747
aws-eu-west-2  ,141,747
aws-eu-west-2  ,106,747
aws-eu-west-2  ,171,747
aws-eu-west-2  ,161,747
aws-eu-west-2  ,168,747
aws-eu-west-2  ,143,747
aws-eu-west-2  ,188,747
aws-eu-west-2  ,89,747
aws-eu-west-2  ,143,747
aws-eu-west-2  ,160,747
aws-eu-west-2  ,147,747
aws-eu-west-2  ,168,747
aws-eu-west-2  ,86,747
aws-eu-west-2  ,95,747
aws-eu-west-2  ,99,747
aws-eu-west-2  ,185,747
aws-eu-west-2  ,242,747
aws-eu-west-2  ,90,747
aws-eu-west-2  ,101,747
aws-eu-west-2  ,95,747
aws-eu-west-2  ,99,747
aws-eu-west-2  ,165,747
aws-eu-west-2  ,191,747
aws-eu-west-2  ,162,747
aws-eu-west-2  ,150,747
aws-eu-west-2  ,122,747
aws-eu-west-2  ,96,747
aws-eu-west-2  ,163,747
aws-eu-west-2  ,114,747
aws-eu-west-2  ,195,747
aws-eu-west-2  ,185,747
aws-eu-west-2  ,107,747
aws-eu-west-2  ,118,747
aws-eu-west-2  ,154,747
aws-eu-west-2  ,102,747
aws-eu-west-2  ,155,747
aws-eu-west-2  ,188,747
aws-eu-west-2  ,172,747
aws-eu-west-2  ,108,747
aws-eu-west-2  ,179,747
aws-eu-west-2  ,197,747
aws-eu-west-2  ,106,747
aws-eu-west-2  ,98,747
aws-eu-west-2  ,111,747
aws-eu-west-2  ,186,747
aws-eu-west-2  ,169,747
aws-eu-west-2  ,174,747
aws-eu-west-2  ,169,747
aws-eu-west-2  ,116,747
aws-eu-west-2  ,116,747
aws-eu-west-2  ,133,747
aws-eu-west-2  ,112,747
aws-eu-west-3,191,435
aws-eu-west-3,136,435
aws-eu-west-3,154,435
aws-eu-west-3,137,435
aws-eu-west-3,114,435
aws-eu-west-3,127,435
aws-eu-west-3,72,435
aws-eu-west-3,137,435
aws-eu-west-3,74,435
aws-eu-west-3,164,435
aws-eu-west-3,116,435
aws-eu-west-3,121,435
aws-eu-west-3,156,435
aws-eu-west-3,121,435
aws-eu-west-3,69,435
aws-eu-west-3,157,435
aws-eu-west-3,117,435
aws-eu-west-3,86,435
aws-eu-west-3,156,435
aws-eu-west-3,116,435
aws-eu-west-3,120,435
aws-eu-west-3,116,435
aws-eu-west-3,135,435
aws-eu-west-3,90,435
aws-eu-west-3,121,435
aws-eu-west-3,116,435
aws-eu-west-3,152,435
aws-eu-west-3,75,435
aws-eu-west-3,77,435
aws-eu-west-3,122,435
aws-eu-west-3,142,435
aws-eu-west-3,121,435
aws-eu-west-3,97,435
aws-eu-west-3,81,435
